video_id,item_id,release_date,status,channel_id,channel_name,subscribers,views,likes,comments,duration,live_status
tt4eICigodY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CQ0I0N0U2RkI0OEU1RTYx,2023-03-26 00:19:50+00:00,public,UC0zKneMvRlkTCmgD6c_Yhtw,Sam Feldt,167000,83529,1127,144,3494.0,none
fykxYi57wLw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wREVFRUI0MzdGMDUwOTFD,2023-03-26 02:27:46+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,16531,630,117,7303.0,none
8NWHnWbpxmc,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EODUyMzIwNjQzQzZGQjY0,2023-03-26 04:30:08+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,261356,14541,1070,5169.0,none
OpN9ycCWtec,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43Nzc1MjAyMTFDMTlEMkND,2023-03-26 08:15:08+00:00,public,UC05i95k-w8CvrtZ-yGTob7A,Alesso,2510000,417679,11186,741,3551.0,none
7LwfID7If0k,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CRTk2MkFEM0I0RUUwMTBC,2023-03-26 09:14:43+00:00,public,UCu5jfQcpRLm9xhmlSd5S8xw,Armin van Buuren,5470000,502104,15547,1005,3485.0,none
Bz_NWBwUa3g,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wRjAzQzg0NDJCRTRDM0E5,2023-03-26 11:00:06+00:00,public,UCalCDSmZAYD73tqVZ4l8yJg,A State Of Trance,794000,27720,1214,77,3581.0,none
StHhSYuRpPY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43MkZBNTBERTRCQTg1RjU0,2023-03-26 11:00:24+00:00,public,UCLFiirHOF-wa3QRExEa4m8A,Nicky Romero,1540000,445507,7316,406,3413.0,none
deDFAmOPYkQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CNkJCRDJGMzEwNUYwNTI2,2023-03-26 13:21:49+00:00,public,UCEdvpU2pFRCVqU6yIPyTpMQ,Marshmello,56200000,369906,16127,1231,4477.0,none
n013RVB3yhc,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5ERjZENUUyQTBEQzI3ODcy,2023-03-26 13:39:35+00:00,public,UC-EVnno6x6-aAG6g1ZVoN3A,Oliver Heldens,847000,27786,1547,95,5335.0,none
uPhsq1msjl8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45NzNGNEI3REI0NDc2RUEz,2023-03-26 14:37:53+00:00,public,UCPT5Q93YbgJ_7du1gV7UHQQ,Hardwell,5090000,615615,20300,2244,3275.0,none
_ERv7IGO6zw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EMDQ3NEU1ODM1NkI1OUVB,2023-03-26 20:32:08+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,2209,73,4,3621.0,none
EqE-8ky2V10,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xNERFRUY4RUU3MEIxNzAz,2023-03-26 20:32:12+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,3206,70,3,3372.0,none
1bJ1LU3Rhv8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xOUM2OTQxOUY2QUQyMjVG,2023-03-26 20:34:00+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,973,15,1,3203.0,none
rCkma4hKUvs,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DQTA4RThGNjZDQTJDOTRG,2023-03-26 20:36:00+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,1582,31,2,3238.0,none
DosA0cWFHJQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40NzBBQjUxQjEwRDJBNjI0,2023-03-27 00:30:10+00:00,public,UCsvSix9-QrU0kNn5Ot2LYkw,Gareth Emery,428000,72344,2217,185,5340.0,none
tGuVt1gU6R4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FNzk5QkFCNkZBMzQzQ0Yx,2023-03-27 09:39:19+00:00,public,UCdUXAN90UQV4sxNehj5Vflw,Nora En Pure,351000,51818,1269,101,3552.0,none
Unwj6ILhOc8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FMjM0NkQwNUY0QkU0Q0U2,2023-03-27 10:16:36+00:00,public,UC1l7wYrva1qCH-wgqcHaaRg,David Guetta,25300000,803398,25568,1438,3414.0,none
kW88ML995qY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43Q0U3MDAyM0JBMTg5NEI2,2023-03-27 11:00:34+00:00,public,UCGZXYc32ri4D0gSLPf2pZXQ,Armada Music TV,5120000,14710,221,39,3592.0,none
1MKMvuwdaPI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EMkFDQUYwOTkxNTlFNTNE,2023-03-27 12:00:11+00:00,public,UCoaha48kxAZ4--gboIVXgoQ,Michael Bibi,62800,138367,4946,364,7088.0,none
7ix3ubdxUJg,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44NDRGODVGNjRGMjU0QzFF,2023-03-27 13:00:05+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,11738,471,30,3385.0,none
5sQixr9j5Xo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zMjJBRTcyMzA1MkU3MDRE,2023-03-27 13:00:07+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,81675,2663,118,3396.0,none
7HC2EPQUJIo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yMzJGOUM2ODE2OEI3QjNG,2023-03-27 13:00:07+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,16621,676,29,3481.0,none
EF9JTFq8ErY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xQTU1NUE5QzFFQjdBRkFB,2023-03-27 13:00:07+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,7799,347,25,7139.0,none
L1wK--LuZwQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42QTE1MjQzNTNCQjAyQTE4,2023-03-27 13:00:13+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,41155,1376,85,3485.0,none
POwRQTZojVk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45RDlBMkJENjk3MUNCQkM0,2023-03-27 13:00:15+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,91614,2723,166,5445.0,none
PVKDEzGeGyw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DOUM2QzRFQzg5QTYzQUMx,2023-03-27 13:00:16+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,9200,273,25,3363.0,none
CVR7mkxO1f8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41RDExREU5NjFGNzQ5QzFF,2023-03-27 13:00:17+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,43210,1452,69,3407.0,none
DE7t1xfLFmE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43N0JDQUMyMzM4RDlDODRF,2023-03-27 13:00:18+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,21987,623,40,3591.0,none
Rn_8mA4_U30,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GN0IzQzQxMjQ2NzVDN0I0,2023-03-27 13:00:21+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,23710,659,26,4283.0,none
KrU9FXDBnq0,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41MTI1RjkxNUM0MUI1MEU0,2023-03-27 13:00:22+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,42357,1536,80,3673.0,none
K59yGfDfHsA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43MkQ3NDgxRDk2OTgyMkJC,2023-03-27 13:00:23+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,55349,1825,143,3445.0,none
P2uex-i4bQw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EOTAyQTE2OUU2RkVGQjc5,2023-03-27 13:00:29+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,36368,921,46,3661.0,none
YL_K6c_KRU4,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DNUFGMzc0OTM2OUM3NzJF,2023-03-27 13:00:31+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,154637,5785,383,5224.0,none
Z5Da14Ij8Is,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GQjI0MkU2QzhFM0U0OTg2,2023-03-27 13:00:32+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,26136,637,44,3624.0,none
i9StkfKg0SQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40QzMwQkZDMUQxNjVEQTg3,2023-03-27 13:00:34+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,19057,534,32,7197.0,none
pH9hyu3R9Gw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40NjdEQzlFQ0U5NkIwNTUx,2023-03-27 13:00:37+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,7492,223,18,7145.0,none
taJKkbv0jq0,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45NTgxQUM2MkY1OTNFQTlE,2023-03-27 13:00:41+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,26016,249,21,3620.0,none
vuBhxwCCbyw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41MTcwQTIwMkY1NzI1QTNG,2023-03-27 13:00:43+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,88243,2911,237,3493.0,none
Sl4Ml9FG8zw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EMDAxOEY2RjI2QjFGQzZE,2023-03-27 13:35:10+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,29287,785,79,5003.0,none
7KPvG4KDZlk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42QkMwRDM2RUEzMDk3REQz,2023-03-27 13:39:49+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,20657,396,18,3780.0,none
sWPzZ13ZWZo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CRDk1MTMyNTZBMDVCQ0Qx,2023-03-27 13:41:51+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,15055,357,34,3303.0,none
kXjLrmNPueE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5EQjJBQkQxQjY5QkIwQ0Ux,2023-03-27 13:27:49+00:00,public,UC-EVnno6x6-aAG6g1ZVoN3A,Oliver Heldens,848000,310945,11713,1039,5370.0,none
sGzlLTGsd5g,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42REI0NDJFMDgzQkFFQzkx,2023-03-27 14:00:36+00:00,public,UC3S6m1mbQbyYed33uK3-n1w,Smash The House,333000,736,50,5,4839.0,none
K9gVajB3a24,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wRENGRjFFMEE3MkZBNjg1,2023-03-27 15:36:42+00:00,public,UCj8QFmmm5pFjYXI9kB8YKTQ,Melanie Ribbe,398,3221,109,0,3357.0,none
lv8Buoz5Lmo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GOTk3MDk1Mzk2MTY0QUY0,2023-03-27 15:58:28+00:00,public,UCHorTItZofG0Bz2hbojyUpw,GRYFFIN,1070000,135720,5444,460,3560.0,none
LM_9cYZ8RQw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DNzA2MTY2QTg0NTcxNkQ3,2023-03-27 16:22:51+00:00,public,UC7KzjYfJvfCTFvbMbw_BhUw,Svdden Death,84600,36551,2149,308,5302.0,none
R4uJAXE9rdo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42RDA1NDIxNUYyRjNGOTAy,2023-03-27 16:35:36+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,12311,394,44,6666.0,none
Wfi5R7kDFNw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GQjY2QUUxOEMzRUNDQkIz,2023-03-27 17:35:16+00:00,public,UCoFl689sYMJfI1pZxWqlQgg,JAUZ,217000,57644,2203,186,5302.0,none
wF0b8WxHZ20,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4yMkREMTk2REI3QTUyRDBC,2023-03-27 17:56:53+00:00,public,UC-EVnno6x6-aAG6g1ZVoN3A,Oliver Heldens,848000,207910,6337,579,5391.0,none
M2gWbMJ9rQk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS42NjNDOEVCQTUzODA4NkQw,2023-03-27 19:42:42+00:00,public,UCalCDSmZAYD73tqVZ4l8yJg,A State Of Trance,794000,158679,5113,552,7047.0,none
IWreyRnkCJk,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43NUVENEE1QTBEOEEwOEVB,2023-03-27 20:18:34+00:00,public,UCTzj8xeshbW4yl2ACfQFjsg,Subtronics,62100,138910,6293,882,3567.0,none
QgrreUcLg5c,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GNkQ3MEJGQTI2QjlDRjMy,2023-03-27 22:38:57+00:00,public,UC5HEq5U--O5nn134mizyCcw,Swedish House Mafia,2560000,421390,17972,844,4300.0,none
Vl3Pa5cdY3Y,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44QjQyNDhGNjJGN0E5QjND,2023-03-28 11:00:33+00:00,public,UCalCDSmZAYD73tqVZ4l8yJg,A State Of Trance,794000,58603,2696,250,1807.0,none
fcbkrE-opbY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FQTYzMDI4M0IzMTAwMTgw,2023-03-28 14:00:26+00:00,public,UCp2F1GDhk-ZGk_ZISqd3ABQ,Vini Vici,401000,204515,4044,177,3591.0,none
JzslnqZGSp0,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40QjJDQkE4RDE5MzMyQTMw,2023-03-28 15:00:12+00:00,public,UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,29900000,29853,1096,61,3170.0,none
qpmAcf-Tccw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5FMjM0OTUxMzA0REIzNEZC,2023-03-28 17:05:02+00:00,public,UCC1qRH2kSGu7AzBwqEPVnjg,Anjunabeats,315000,6048,231,16,3610.0,none
iiFkDko7mis,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BRjUwQjMwRTUyM0NDRUQw,2023-03-28 17:45:54+00:00,public,UC7tD6Ifrwbiy-BoaAHEinmQ,Diversity,1040000,10544,808,43,728.0,none
gNIMNtULW3Q,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41RTlBNjVFMzc2NkI4Qzk0,2023-03-28 18:43:54+00:00,public,UChizbfQK0IDaJf8l1mfq7OQ,Kayzo Music,42700,29704,1224,183,3721.0,none
OBsxCTpEFrE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wMzlFRERBRTI4QTFGQzc3,2023-03-28 19:05:04+00:00,public,UC9SIHJ9kGwd40SVJ3Gmj2Dg,Maceo Plex,51500,42248,1257,122,7057.0,none
qh3gLjw5wJI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS40MkYyODZBOTQxOEI1QTAw,2023-03-29 07:00:17+00:00,public,UC8eXqFK48M3bBSmMO1FRgIA,drumcodeofficial,360000,2380,121,19,3649.0,none
ZhZJqgQ_ZhE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zRkJGRUQ5QjlDOEU1RDQz,2023-03-29 09:00:09+00:00,public,UC8eXqFK48M3bBSmMO1FRgIA,drumcodeofficial,360000,135759,5032,354,7215.0,none
dgz2eVXWWAM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43OUU0NENGNjdBNkNGMEEy,2023-03-29 07:21:54+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,15599,694,70,3464.0,none
-rP3p9L8fU0,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zNUZGQzEzNjNBNEQ3RUM0,2023-03-29 07:23:30+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,47087,1403,116,5431.0,none
oVoAm5irMJI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CREIyMDI0MTcyNTZCRjkz,2023-03-29 11:00:39+00:00,public,UCalCDSmZAYD73tqVZ4l8yJg,A State Of Trance,794000,18029,763,104,3570.0,none
EQ5Auu-ZLzQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DRDA2QjI2ODJENjk1ODFE,2023-03-29 12:00:19+00:00,public,UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,29900000,11151,551,29,3410.0,none
rOSlL9tVdUI,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41NjdDQUU5RkE5NTM2OTYz,2023-03-29 13:00:11+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,4372,173,12,3678.0,none
8OWz8YpYrgM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43RkM1MEExRUUyQjk0OTJG,2023-03-29 14:01:07+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,2211,50,2,1104.0,none
uluP6MqEvP8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GRkM0MzdFNkJFOEM2OTdC,2023-03-29 14:22:17+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,3262,120,6,2102.0,none
g7Jd5SKpxrY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44OTA0QzVFN0U5OEI1NEFD,2023-03-29 14:56:09+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,6609,199,15,3630.0,none
oh2k9q1HccQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BRjRGNUZBNjU5Qzc5RTcy,2023-03-29 15:54:10+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,6150,95,7,1479.0,none
t_wWi6WCzSM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BRDZCMzM4OURCQzJDNURC,2023-03-29 16:18:07+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,13392,293,18,3239.0,none
stCJyxP9hI8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43OUZCOEREMUVGOUIzMURF,2023-03-29 15:00:09+00:00,public,UCGXkgynD9YyoEIVyqpaUElw,Enhanced Music,93300,420,48,2,1930.0,none
LYUICHoz-Ew,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wRTZGREYzNjRDQzgxOTBD,2023-03-29 15:46:25+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,43007,1047,45,3579.0,none
tRxN-t_25WQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41MjFCQzkxRDFBRjY2QTg5,2023-03-29 17:58:10+00:00,public,UCpYkkFDnvHka9CBuwxPpqXw,UKF On Air,188000,32846,1294,175,5317.0,none
u0MQwQzgTvU,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BODkyRkZCMkI2NDFGOUQ3,2023-03-29 19:00:09+00:00,public,UCX4sShAQf01LYjYQhG2ZgKg,Monstercat Silk,272000,4088,353,46,3480.0,none
KeOa-bb4yM8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44MThCMUU2RDUwRTA3MDk1,2023-03-29 22:00:00+00:00,public,UC1x1ByFJYFA8cGie8hDQDkQ,Ganja White Night,144000,32797,1444,196,3574.0,none
1TSyMBbepB0,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5CODI2MzczNTZCMTA0MjBB,2023-03-29 22:11:39+00:00,public,UCNVeD_tHABqF-fvbe20ZsPA,Aly & Fila,145000,9411,389,31,7189.0,none
pu33A1d-RlQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5BQTIzMTU5QTMyNzVBRUM3,2023-03-30 06:00:15+00:00,public,UC8eXqFK48M3bBSmMO1FRgIA,drumcodeofficial,360000,1990,124,11,3694.0,none
CdPy-qsz5yA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wOEVGMDI1NzQyREMwQkEy,2023-03-30 11:00:09+00:00,public,UCalCDSmZAYD73tqVZ4l8yJg,A State Of Trance,794000,10768,411,28,3151.0,none
yp5FRbpQbHM,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45OERDMzFFMTVDREU1MUVB,2023-03-30 14:37:52+00:00,public,UCcD2m31A6Q2yetdHgWjnmpw,Enrico Sangiuliano,65300,53298,2024,168,5381.0,none
kcQnE_0Ttdw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41OEVERTVFMjEyRDA3RDdB,2023-03-30 15:00:08+00:00,public,UCGXkgynD9YyoEIVyqpaUElw,Enhanced Music,93300,460,41,4,3591.0,none
TvtoLGlwMFw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41RjIyNDA4OEM2NTg5RUE0,2023-03-30 15:00:29+00:00,public,UCiiN5Ld9pGMwcYrLUJfYlCQ,Mixmash Records,137000,194,16,3,3526.0,none
8Pl3j5xQFlU,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS41MDY0OUVDQjJDQUM5MzJB,2023-03-30 15:30:09+00:00,public,UC5uuPC--CLX5oirmcxAjQfw,Blastoyz,412000,23106,723,72,3280.0,none
AhIElZvdRjY,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5DRjNBNjBENjY0Q0NCQTRB,2023-03-30 15:35:03+00:00,public,UCsN8M73DMWa8SPp5o_0IAQQ,Tomorrowland,10500000,132575,3587,226,3493.0,none
e2GipWxD5zw,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43QzhDMjcyMUY0NTVBMTgy,2023-03-30 15:35:09+00:00,public,UCpDJl2EmP7Oh90Vylx0dZtA,Spinnin' Records,29900000,13131,469,10,3581.0,none
ZpVHByjJCCA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44RjQxRTdFNDM3RUMwNjBF,2023-03-30 17:11:31+00:00,public,UCbDgBFAketcO26wz-pR6OKA,Anjunadeep,556000,13536,424,65,3945.0,none
yJdfL6raVCE,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4xM0Q2QzJGQTNERjI2Mzg0,2023-03-30 18:00:01+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,10839,191,52,2681.0,none
oR4aZ950TFo,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS5GMzU5RDVDRDk0QjcxNDhF,2023-03-30 18:23:46+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,2808,59,6,1419.0,none
0fh58joBWv8,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS43NEQzQUNBOURBQkYxM0M4,2023-03-30 18:53:20+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,16534,243,41,1653.0,none
Kp3a87t5F90,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS45M0ZGQUM5QUU1ODc5QTlG,2023-03-30 20:04:46+00:00,public,UCGBpxWJr9FNOcFYA5GkKrMg,Boiler Room,3380000,11468,167,16,4047.0,none
OSpLGjp7ElQ,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4wRDc0NEQ2QjU1Q0FEQTE2,2023-03-30 19:00:09+00:00,public,UCIinw2AQWa-tir4LC4A-Iow,Fairlane Music,6360,2726,197,93,3578.0,none
5-JJmWtRL4M,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS4zOTM1MzNEMTE1OUI5Nzky,2023-03-30 20:02:10+00:00,public,UCLFiirHOF-wa3QRExEa4m8A,Nicky Romero,1540000,7062,315,16,3380.0,none
V2BxQlF2csA,UExPTVVkUUZkUy1YTUo0TkZISmxTQUxZQXQ0bC1MUGdTMS44MkMxNkZEMDhFRjdCQzdB,2023-03-30 20:05:15+00:00,public,UCu5jfQcpRLm9xhmlSd5S8xw,Armin van Buuren,5480000,155877,5640,297,7120.0,none
